"","releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"166","48696225","Twitter","The media tells you and I that we should choose a GOP nominee with a track record full of sellouts, compromises and betrayals. (1/7)","2015-04-07 23:10:14Z","http://twitter.com/RandPaul/status/585580371653210112","[track record;betrayals;sellouts]","[]","[]","[]","[]",500,337,570192,NA,24,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"167","48696245","Twitter","So even though I'm at or near the top of every state poll for the nomination, they continue to try and dismiss my message of liberty! (2/7)","2015-04-07 23:11:01Z","http://twitter.com/RandPaul/status/585580569263636480","[nomination;poll;state poll;message of liberty]","[]","[]","[]","[]",430,472,570197,NA,27,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"168","48696281","Twitter","Thankfully, our national media doesn't get to pick and choose our Republican Party's presidential nominees. Patriots like YOU do! (3/7)","2015-04-07 23:12:04Z","http://twitter.com/RandPaul/status/585580832032587776","[media;nominees;national media;presidential nominees]","[]","[]","[]","[]",666,441,570198,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"169","48696309","Twitter","With your help, I believe we can send shockwaves through our political system, win the White House & get on with restoring liberty. (4/7)","2015-04-07 23:13:05Z","http://twitter.com/RandPaul/status/585581088736546816","[liberty;system;political system]","[]","[]","[]","[Political Systems]",443,502,570202,NA,24,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"170","48696331","Twitter","I'm running for the Republican nomination for President of the United States. And today, I need to know if you're with me. (5/7)","2015-04-07 23:14:07Z","http://twitter.com/RandPaul/status/585581348171059200","[nomination;today;republican nomination]","[]","[President of the United States]","[United States]","[]",1066,600,570204,NA,23,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"171","48696375","Twitter","Can I get 100 donations to my #StandWithRand Money Bomb by midnight? (6/7)","2015-04-07 23:15:13Z","http://twitter.com/RandPaul/status/585581622503682048","[bomb;midnight;#StandWithRand]","[]","[]","[]","[]",217,490,570207,NA,13,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"172","48696399","Twitter","Send the Big Government cronies in both parties a message by donating now: https://t.co/uSdAFdesE3 (7/7)","2015-04-07 23:16:01Z","http://twitter.com/RandPaul/status/585581826476867584","[message;cronies;government cronies]","[]","[]","[]","[]",297,312,570208,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"173","48697199","Twitter","16 donors are needed in the next hour to stay on track. Chip in to my #StandWithRand Money Bomb now: https://t.co/tWQyOJ37xr","2015-04-07 23:44:13Z","http://twitter.com/RandPaul/status/585588920924110848","[chip;donors;#StandWithRand]","[]","[]","[]","[]",147,269,570367,NA,21,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"174","48698353","Twitter","RT @TODAYshow: Tomorrow on TODAY... Exclusive live interview with Senator @RandPaul. http://t.co/Sa4yS78Fwj","2015-04-08 00:05:10Z","http://twitter.com/RandPaul/status/585594195299192834","[interview;tomorrow;live interview;exclusive live interview;tomorrow on today]","[]","[]","[]","[]",0,111,570461,NA,12,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"175","48698971","Twitter",".@JasonBabin93 of the New York Jets just donated my campaign for President. Have you? Donate now: https://t.co/ze1c8Kp6iO","2015-04-08 00:20:36Z","http://twitter.com/RandPaul/status/585598078385856512","[campaign;jets]","[]","[]","[New York]","[]",350,402,570563,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"176","48699531","Twitter","Tonight I attended liberty karaoke in New Hampshire. Surprisingly one of the best singers was @steinhauserNH1 http://t.co/NlnyuzdgGo","2015-04-08 00:36:01Z","http://twitter.com/RandPaul/status/585601959618576384","[singers;karaoke;best singers]","[]","[]","[New Hampshire]","[]",301,356,570653,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"177","48701473","Twitter","Help my campaign for President defeat the Washington machine by donating right away: https://t.co/AeOlFuRAmz","2015-04-08 01:15:13Z","http://twitter.com/RandPaul/status/585611822469787648","[campaign;machine]","[]","[]","[Washington]","[]",265,481,570923,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"178","48704277","Twitter","I need 11 more donors in the next half hour. Are you with me? https://t.co/NdOJG7fhhx","2015-04-08 02:00:19Z","http://twitter.com/RandPaul/status/585623174890397696","[half;donors;half hour]","[]","[]","[]","[]",241,246,571283,NA,15,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"179","48704823","Twitter","Tune in to @FoxNews now! I am speaking with @seanhannity about my run for the White House. #StandWithRand http://t.co/76ajmONv5E","2015-04-08 02:12:03Z","http://twitter.com/RandPaul/status/585626123964440578","[tune;run;#StandWithRand]","[]","[]","[]","[]",489,515,571399,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"180","48705009","Twitter","RT @JK_Porterfield: Proud to support @RandPaul-- a true defender of the Constitution & Liberty. #StandWithRand http://t.co/uga80XhoQq","2015-04-08 02:18:38Z","http://twitter.com/RandPaul/status/585627782660694016","[defender;true defender;#StandWithRand]","[]","[]","[]","[]",0,63,571446,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"181","48705041","Twitter","RT @itsmelllll: I know who I'm voting for next year! @RandPaul I #StandWithRand http://t.co/dGjdbgznqb","2015-04-08 02:19:27Z","http://twitter.com/RandPaul/status/585627989880266752","[#StandWithRand]","[]","[]","[]","[]",0,62,571456,NA,14,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"182","48708955","Twitter","You and I are only 21 donations away from our Twitter goal. Contribute to my #StandWithRand Money Bomb here: https://t.co/hheao2ELcr","2015-04-08 02:45:08Z","http://twitter.com/RandPaul/status/585634451310284801","[bomb;donations;#StandWithRand]","[]","[]","[]","[]",120,264,571678,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"183","48708969","Twitter","RT @seanhannity: Sen. @RandPaul answers YOUR questions, next. Tune in to #Hannity!","2015-04-08 02:45:33Z","http://twitter.com/RandPaul/status/585634558562983936","[questions;tune;#Hannity]","[]","[]","[]","[]",0,35,571681,NA,12,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"184","48709013","Twitter",".@HillaryClinton = hypocrisy  #StandWithRand","2015-04-08 02:50:39Z","http://twitter.com/RandPaul/status/585635841013370881","[hypocrisy;#StandWithRand]","[]","[]","[]","[]",1002,858,571717,NA,3,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"185","48709053","Twitter","The #GOP needs to look more like America. I will continue to fight for a bigger, better and bolder party. #StandWithRand","2015-04-08 02:52:31Z","http://twitter.com/RandPaul/status/585636309097705473","[party;#GOP;#StandWithRand]","[]","[]","[America]","[]",859,495,571730,NA,21,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"186","48709271","Twitter","RT @Mediaite: Rand Paul to Hannity: GOP Should Stand Up for More Amendments Than Just the Second http://t.co/nLwsaMGhAL (VIDEO) ...","2015-04-08 02:58:39Z","http://twitter.com/RandPaul/status/585637854900019201","[video;amendments]","[Than Just]","[]","[]","[]",0,260,571790,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"187","48711653","Twitter","You and I are only 9 donations away from our Twitter goal. Donate now to my #StandWithRand Money Bomb: https://t.co/gYABWDZV7K","2015-04-08 03:33:25Z","http://twitter.com/RandPaul/status/585646604633448452","[bomb;donations;#StandWithRand]","[]","[]","[]","[]",158,262,572057,NA,20,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"188","48712117","Twitter","Thank you Twitter, we reached tonight's goal! If you haven't donated yet, you can right here: https://t.co/KIbB4h6KQz","2015-04-08 04:26:58Z","http://twitter.com/RandPaul/status/585660077882920961","[goal]","[]","[]","[]","[]",252,229,572288,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"189","48712217","Twitter","RT @nat_ala: This #CubanAmerican stands with Rand--all the way from Miami, Fla! #StandWithRand #RandPaul2016 #RandPaul @RandPaul ...","2015-04-08 04:36:33Z","http://twitter.com/RandPaul/status/585662489301491712","[#RandPaul;#StandWithRand;#CubanAmerican;#RandPaul2016]","[]","[]","[Miami]","[]",0,98,572315,NA,17,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"190","48717479","Twitter","Looking forward to joining @SavannahGuthrie on the @TODAYshow at 7:05am! Tune in!","2015-04-08 11:01:05Z","http://twitter.com/RandPaul/status/585759263517192193","[]","[]","[]","[]","[]",174,156,574798,NA,12,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"191","48717597","Twitter","Showtime with @SavannahGuthrie on the @TODAYshow! Tune in now to hear about my announcement for the presidency! http://t.co/CjcLI7xOrV","2015-04-08 11:08:03Z","http://twitter.com/RandPaul/status/585761016463675392","[presidency;tune]","[]","[]","[]","[]",329,250,574874,NA,18,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"192","48727245","Twitter","More great #StandWithRand submissions! Join in here>http://t.co/TE9NkWtbZh http://t.co/avJipm6jL0","2015-04-08 15:09:52Z","http://twitter.com/RandPaul/status/585821872018849793","[submissions;#StandWithRand]","[]","[]","[]","[]",165,311,579049,NA,8,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"194","48728477","Twitter","Thanks to your support, my campaign has raised over $800,000 -- just online! Can you help me reach $1,000,000 today? https://t.co/Nw1wloFh11","2015-04-08 15:32:02Z","http://twitter.com/RandPaul/status/585827447074983937","[campaign;online]","[]","[]","[]","[]",208,399,579139,NA,19,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"195","48729625","Twitter","RT @DaleSitt: Proud to support RandPaul-- a true defender of the Constitution & Liberty. #StandWithRand http://t.co/QynvqF4Uye","2015-04-08 15:53:47Z","http://twitter.com/RandPaul/status/585832921476366336","[defender;true defender;#StandWithRand]","[]","[]","[]","[]",0,24,579222,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"196","48730915","Twitter","Have you seen the ticker? We're less than $50,000 away from $900,000! Have you donated yet? https://t.co/lteaiMi8Zw http://t.co/CyYiriz0IP","2015-04-08 16:14:21Z","http://twitter.com/RandPaul/status/585838099072098306","[ticker]","[]","[]","[]","[]",269,409,579306,NA,16,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
"197","48731491","Twitter","RT @tliems: At work, but I definitely #StandWithRand  @RandPaul http://t.co/Hi5nEiSZ9U","2015-04-08 16:18:50Z","http://twitter.com/RandPaul/status/585839225116856320","[work;#StandWithRand]","[]","[]","[]","[]",0,24,579318,NA,10,"Sen. Paul, Rand - (R – KY) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","White","1963-01-07","45-54","[Health Care - Physician]","","[Federal]"
